# Display device: xorgdisplay::0 -2053142288ppi 1636195808x13518336
# Pointing device: input:/dev/input/event7?debugLevel=0&cpi=400.001&hz=100&seize=0 cpi 1636195608@1636195808Hz
# Transfer function: interp:/home/whot/code/libpointing/pointing-echomouse/darwin-16?f=0.6875&normalize=0&space=vg
0.000000 9.133881
1
2.630373 2.834653
4.936067 4.251979
5.253782 2.834653
7.916370 4.251979
7.928561 2.834653
23.597117 4.251979
31.423898 6.692930
39.265299 8.126004
45.859298 9.133881
46.069991 8.126004
46.944190 9.133881
47.185487 8.126004
47.258627 9.133881
52.029164 9.831295
52.491668 9.133881
54.287472 9.831295
62.084900 10.354357
62.430717 9.831295
62.831626 10.354357
70.070938 10.778679
71.306949 10.354357
71.315332 10.778679
72.629136 10.354357
72.685567 10.778679
77.857673 11.086642
78.164967 10.778679
78.686296 11.086642
79.511302 10.778679
79.671099 11.086642
83.967278 11.352927
85.005489 11.086642
85.120431 11.352927
85.297359 11.086642
85.516437 11.352927
85.832608 11.086642
86.012819 11.352927
87.145033 11.086642
87.257859 11.352927
92.644145 11.587956
94.745271 11.352927
94.750848 11.587956
96.410499 11.352927
96.411467 11.587956
98.980568 11.774712
98.997940 11.587956
101.313832 11.774712
102.006449 11.587956
102.342913 11.774712
109.022966 11.934788
109.597329 11.774712
110.807966 11.934788
110.972452 11.774712
111.138615 11.934788
116.768061 12.073521
117.646187 11.934788
118.268650 12.073521
118.971390 11.934788
118.984412 12.073521
120.192641 11.934788
120.493430 12.073521
125.583506 12.194913
126.419119 12.073521
126.872810 12.194913
126.946598 12.073521
127.398802 12.194913
128.753610 12.073521
129.248192 12.194913
131.278850 12.073521
131.566107 12.194913
131.670769 12.311286
132.381537 12.194913
133.518130 12.311286
135.237112 12.194913
135.339591 12.311286
136.037988 12.397231
136.157109 12.311286
138.510255 12.194913
138.743532 12.311286
139.399071 12.194913
140.202381 12.311286
140.431022 12.397231
142.085132 12.311286
142.188507 12.397231
142.231249 12.311286
142.260148 12.397231
145.573254 12.311286
